timestamp,instance_label,n_customers,n_stations,inst_seed,meta_seed,phase_I_cost,iteration,current_cost,incumbent_cost,elapsed_s,improved_by
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,34,68.20023515820014,42.807875881049725,1.281,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,35,42.807875881049725,42.807875881049725,1.529,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,36,42.807875881049725,42.807875881049725,1.531,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,37,44.35358078825952,42.807875881049725,1.642,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,38,44.35358078825952,42.807875881049725,1.647,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,39,42.807875881049725,42.807875881049725,1.666,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,40,42.807875881049725,42.807875881049725,1.668,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,41,44.35358078825952,42.807875881049725,1.669,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,42,65.35581355445754,42.807875881049725,1.674,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,43,42.807875881049725,42.807875881049725,1.911,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,44,42.807875881049725,42.807875881049725,1.912,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,45,78.16166584018742,42.807875881049725,1.914,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,0,80.24841799280529,80.24841799280529,0.118,III
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,1,58.90164135656555,58.90164135656555,0.629,III
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,2,78.19392132852637,58.90164135656555,0.637,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,3,84.04788196488809,58.90164135656555,0.714,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,4,84.04788196488809,58.90164135656555,0.788,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,5,92.05996140092802,58.90164135656555,0.798,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,6,81.32235035164513,58.90164135656555,0.887,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,7,81.32235035164513,58.90164135656555,0.894,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,8,92.05996140092802,58.90164135656555,0.901,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,9,92.19314567983707,58.90164135656555,0.909,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,10,80.74466416709481,58.90164135656555,1.067,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,11,84.73663535106529,58.90164135656555,1.153,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,12,70.09424885670187,58.90164135656555,1.361,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,13,80.74466416709481,58.90164135656555,1.367,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,14,58.90164135656555,58.90164135656555,1.844,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,15,58.90164135656555,58.90164135656555,1.851,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,16,68.68663178781466,58.90164135656555,1.858,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,17,59.209397968164005,58.90164135656555,2.618,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,18,58.90164135656555,58.90164135656555,2.644,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,19,77.10407914361782,58.90164135656555,2.685,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,20,77.10407914361782,58.90164135656555,2.693,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,21,58.90164135656555,58.90164135656555,2.708,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,22,79.02165656518507,58.90164135656555,2.745,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,23,84.36930190710979,58.90164135656555,2.809,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,24,84.36930190710979,58.90164135656555,2.819,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,25,104.1055232096784,58.90164135656555,2.83,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,26,104.02399142086946,58.90164135656555,2.838,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,27,106.08924558128638,58.90164135656555,2.845,
